Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1010,3165.430,3165.150,12661.721,12661.721,633.000,0.000,2039.151,819.367,614.525,0.000,174.848,0.000,0.000,1.602,0.000,0.000,428.809,0.000,0.000,1610.342,1433.893,819.367,614.525,0.000,174.848,0.000,0.000,1.602,0.000,0.000,428.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1177.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1177.435,-1142.997,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-850.517,-292.480,-850.517,292.480,-32.947,-1.490,0.000,0.000,0.000,1177.435,0.000,509.102,164.096,123.072,0.000,65.097,0.000,0.000,0.724,0.000,0.000,156.239,0.000,0.000,352.968,287.168,164.096,123.072,0.000,65.097,0.000,0.000,0.724,0.000,0.000,156.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,429.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,136.857,0.000,0.000,0.000,0.000,0.000,429.004
B1011,1011.402,2022.600,6068.410,6068.410,303.000,0.000,894.720,392.700,294.525,0.000,59.446,0.000,0.000,0.586,0.000,0.000,147.463,0.000,0.000,747.257,687.225,392.700,294.525,0.000,59.446,0.000,0.000,0.586,0.000,0.000,147.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-404.907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,404.907,-392.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-288.606,-103.940,-288.606,103.940,-11.133,-1.227,0.000,0.000,0.000,404.907,0.000,218.429,78.647,58.985,0.000,24.015,0.000,0.000,0.284,0.000,0.000,56.793,0.000,0.000,161.914,137.632,78.647,58.985,0.000,24.015,0.000,0.000,0.284,0.000,0.000,56.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155.945,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.233,0.000,0.000,0.000,0.000,0.000,155.945
B1012,2909.469,2915.940,11637.876,11637.876,581.000,0.000,1832.521,753.112,564.834,0.000,146.020,0.000,0.000,1.599,0.000,0.000,366.956,0.000,0.000,1465.565,1317.946,753.112,564.834,0.000,146.020,0.000,0.000,1.599,0.000,0.000,366.956,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1007.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1007.597,-978.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-709.621,-268.751,-709.621,268.751,-27.493,-1.732,0.000,0.000,0.000,1007.597,0.000,457.393,150.827,113.120,0.000,56.256,0.000,0.000,0.741,0.000,0.000,136.501,0.000,0.000,320.944,263.947,150.827,113.120,0.000,56.256,0.000,0.000,0.741,0.000,0.000,136.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,374.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.794,0.000,0.000,0.000,0.000,0.000,374.807
B1013,7538.298,5037.270,35178.724,35178.724,1758.000,0.000,5371.291,2276.491,1707.368,0.000,393.503,0.000,0.000,4.766,0.000,0.000,989.163,0.000,0.000,4382.128,3983.860,2276.491,1707.368,0.000,393.503,0.000,0.000,4.766,0.000,0.000,989.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2716.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2716.068,-2639.223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1913.860,-725.363,-1913.860,725.363,-74.361,-2.484,0.000,0.000,0.000,2716.068,0.000,1318.427,455.916,341.937,0.000,150.180,0.000,0.000,2.177,0.000,0.000,368.216,0.000,0.000,950.211,797.853,455.916,341.937,0.000,150.180,0.000,0.000,2.177,0.000,0.000,368.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1011.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,326.977,0.000,0.000,0.000,0.000,0.000,1011.057
B1014,2373.552,4747.110,9494.209,9494.209,474.000,0.000,1589.705,614.391,460.793,0.000,135.164,0.000,0.000,1.637,0.000,0.000,377.720,0.000,0.000,1211.985,1075.184,614.391,460.793,0.000,135.164,0.000,0.000,1.637,0.000,0.000,377.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1037.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1037.154,-1009.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-656.293,-353.291,-656.293,353.291,-25.233,-2.336,0.000,0.000,0.000,1037.154,0.000,409.769,123.045,92.284,0.000,55.536,0.000,0.000,0.740,0.000,0.000,140.325,0.000,0.000,271.580,215.329,123.045,92.284,0.000,55.536,0.000,0.000,0.740,0.000,0.000,140.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,385.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,202.905,0.000,0.000,0.000,0.000,0.000,385.309
B1015,3243.630,4347.310,12974.521,12974.521,648.000,0.000,2054.748,839.609,629.707,0.000,166.792,0.000,0.000,1.793,0.000,0.000,416.846,0.000,0.000,1637.902,1469.316,839.609,629.707,0.000,166.792,0.000,0.000,1.793,0.000,0.000,416.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1144.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1144.587,-1110.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-811.306,-299.617,-811.306,299.617,-31.527,-2.137,0.000,0.000,0.000,1144.587,0.000,509.070,168.150,126.112,0.000,62.312,0.000,0.000,0.802,0.000,0.000,152.019,0.000,0.000,357.317,294.262,168.150,126.112,0.000,62.312,0.000,0.000,0.802,0.000,0.000,152.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,417.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140.232,0.000,0.000,0.000,0.000,0.000,417.419
B1016,2755.744,1839.700,11022.976,11022.976,551.000,0.000,1813.274,713.321,534.990,0.000,165.688,0.000,0.000,1.395,0.000,0.000,397.880,0.000,0.000,1415.394,1248.311,713.321,534.990,0.000,165.688,0.000,0.000,1.395,0.000,0.000,397.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1092.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1092.508,-1060.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-805.829,-254.627,-805.829,254.627,-31.117,-0.936,0.000,0.000,0.000,1092.508,0.000,459.546,142.858,107.143,0.000,62.796,0.000,0.000,0.653,0.000,0.000,146.096,0.000,0.000,313.450,250.001,142.858,107.143,0.000,62.796,0.000,0.000,0.653,0.000,0.000,146.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,401.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.143,0.000,0.000,0.000,0.000,0.000,401.154
B1017,1103.992,2144.560,4415.966,4415.966,198.000,0.000,1084.617,452.279,180.912,0.000,97.486,0.000,128.145,1.037,0.000,0.000,224.758,0.000,0.000,859.859,633.191,452.279,180.912,0.000,97.486,0.000,128.145,1.037,0.000,0.000,224.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-617.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,617.147,-598.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-478.627,-120.049,-478.627,120.049,-16.946,-1.525,0.000,0.000,0.000,617.147,0.000,283.978,107.308,42.923,0.000,34.920,0.000,21.640,0.445,0.000,0.000,77.715,0.000,0.000,207.085,150.231,107.308,42.923,0.000,34.920,0.000,21.640,0.445,0.000,0.000,77.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,213.393,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.922,0.000,0.000,0.000,0.000,0.000,213.393
B1018,1497.921,1997.170,5991.684,5991.684,299.000,0.000,961.847,387.735,290.801,0.000,81.573,0.000,0.000,0.808,0.000,0.000,200.930,0.000,0.000,760.917,678.536,387.735,290.801,0.000,81.573,0.000,0.000,0.808,0.000,0.000,200.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-551.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,551.719,-535.059,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-396.689,-138.370,-396.689,138.370,-15.383,-1.276,0.000,0.000,0.000,551.719,0.000,239.259,77.652,58.239,0.000,30.384,0.000,0.000,0.362,0.000,0.000,72.893,0.000,0.000,166.636,135.891,77.652,58.239,0.000,30.384,0.000,0.000,0.362,0.000,0.000,72.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,200.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.768,0.000,0.000,0.000,0.000,0.000,200.150
B1019,601.213,801.630,3206.470,3206.470,288.000,0.000,473.827,116.763,110.315,0.000,54.208,0.000,0.000,0.548,62.483,0.000,129.511,0.000,0.000,281.834,227.077,116.763,110.315,0.000,54.208,0.000,0.000,0.548,62.483,0.000,129.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-355.613,0.000,0.000,0.000,0.000,56.234,51.163,0.000,355.613,-346.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-264.827,-81.210,-264.827,81.210,-8.865,-0.711,0.000,0.000,56.234,355.613,0.000,119.769,23.483,22.510,0.000,19.026,0.000,0.000,0.228,12.964,0.000,43.172,0.000,0.000,65.217,45.993,23.483,22.510,0.000,19.026,0.000,0.000,0.228,12.964,0.000,43.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.668,10.680,0.000,118.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.080,0.000,0.000,0.000,0.000,11.668,118.542
B1020,4035.365,4035.360,16141.459,16141.459,1291.000,0.000,1924.763,465.380,718.014,0.000,207.861,0.000,0.000,2.414,0.000,0.000,531.094,0.000,0.000,1393.669,1183.394,465.380,718.014,0.000,207.861,0.000,0.000,2.414,0.000,0.000,531.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1458.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1458.291,-1418.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1005.635,-412.613,-1005.635,412.613,-37.948,-2.094,0.000,0.000,0.000,1458.291,0.000,520.962,91.522,141.205,0.000,82.914,0.000,0.000,1.151,0.000,0.000,204.169,0.000,0.000,316.793,232.728,91.522,141.205,0.000,82.914,0.000,0.000,1.151,0.000,0.000,204.169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,560.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179.407,0.000,0.000,0.000,0.000,0.000,560.612
B1021,1030.959,2061.920,6185.755,6185.755,0.000,0.000,188.004,0.000,188.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.004,188.004,0.000,188.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.836,0.000,27.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.836,27.836,0.000,27.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1022,882.340,1747.760,3529.362,3529.362,137.000,0.000,497.832,28.432,140.736,0.000,40.315,0.000,0.000,0.515,181.129,0.000,106.706,0.000,0.000,209.997,169.168,28.432,140.736,0.000,40.315,0.000,0.000,0.515,181.129,0.000,106.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-292.996,0.000,0.000,0.000,0.000,163.016,157.605,0.000,292.996,-284.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-195.060,-89.254,-195.060,89.254,-7.490,-1.192,0.000,0.000,163.016,292.996,0.000,143.669,6.035,29.874,0.000,15.207,0.000,0.000,0.212,56.938,0.000,39.081,0.000,0.000,51.328,35.909,6.035,29.874,0.000,15.207,0.000,0.000,0.212,56.938,0.000,39.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.245,46.450,0.000,107.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.858,0.000,0.000,0.000,0.000,51.245,107.309
B1023,11.880,47.520,95.041,95.041,0.000,0.000,2.889,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.889,2.889,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.000,0.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.428,0.000,0.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1024,649.525,649.520,3247.623,3247.623,162.000,0.000,514.707,210.161,157.621,0.000,43.437,0.000,0.000,0.349,0.000,0.000,103.139,0.000,0.000,411.568,367.781,210.161,157.621,0.000,43.437,0.000,0.000,0.349,0.000,0.000,103.139,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-283.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,283.202,-274.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-211.060,-63.523,-211.060,63.523,-8.118,-0.501,0.000,0.000,0.000,283.202,0.000,129.530,42.089,31.567,0.000,17.083,0.000,0.000,0.170,0.000,0.000,38.782,0.000,0.000,90.901,73.656,42.089,31.567,0.000,17.083,0.000,0.000,0.170,0.000,0.000,38.782,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,106.489,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.206,0.000,0.000,0.000,0.000,0.000,106.489
B1025,7047.086,5616.540,33826.011,33826.011,1691.000,0.000,5186.532,2188.954,1641.716,0.000,387.840,0.000,0.000,4.812,0.000,0.000,963.210,0.000,0.000,4223.322,3830.670,2188.954,1641.716,0.000,387.840,0.000,0.000,4.812,0.000,0.000,963.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2644.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2644.806,-2568.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1885.908,-682.967,-1885.908,682.967,-73.106,-2.825,0.000,0.000,0.000,2644.806,0.000,1275.902,438.385,328.789,0.000,147.978,0.000,0.000,2.212,0.000,0.000,358.538,0.000,0.000,917.364,767.174,438.385,328.789,0.000,147.978,0.000,0.000,2.212,0.000,0.000,358.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,984.483,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,305.858,0.000,0.000,0.000,0.000,0.000,984.483
B1026,7335.383,7268.840,29341.531,29341.531,2347.000,0.000,3491.522,845.955,1305.188,0.000,375.110,0.000,0.000,5.020,0.000,0.000,960.250,0.000,0.000,2531.272,2151.143,845.955,1305.188,0.000,375.110,0.000,0.000,5.020,0.000,0.000,960.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2636.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2636.678,-2564.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1814.743,-750.056,-1814.743,750.056,-68.461,-3.418,0.000,0.000,0.000,2636.678,0.000,946.224,166.366,256.680,0.000,150.359,0.000,0.000,2.394,0.000,0.000,370.425,0.000,0.000,575.799,423.046,166.366,256.680,0.000,150.359,0.000,0.000,2.394,0.000,0.000,370.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1017.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,326.121,0.000,0.000,0.000,0.000,0.000,1017.121
