Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1010,3165.430,3165.150,12661.721,12661.721,633.000,0.000,1948.512,819.367,614.525,0.000,148.048,0.000,0.000,1.325,0.000,0.000,365.246,0.000,0.000,1583.266,1433.893,819.367,614.525,0.000,148.048,0.000,0.000,1.325,0.000,0.000,365.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1002.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1002.902,-968.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-717.457,-251.439,-717.457,251.439,-32.779,-1.227,0.000,0.000,0.000,1002.902,0.000,499.745,164.096,123.072,0.000,63.351,0.000,0.000,0.705,0.000,0.000,148.521,0.000,0.000,351.224,287.168,164.096,123.072,0.000,63.351,0.000,0.000,0.705,0.000,0.000,148.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,407.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.027,0.000,0.000,0.000,0.000,0.000,407.813
B1011,1011.402,2022.600,6068.410,6068.410,303.000,0.000,836.314,392.700,294.525,0.000,40.771,0.000,0.000,0.416,0.000,0.000,107.902,0.000,0.000,728.412,687.225,392.700,294.525,0.000,40.771,0.000,0.000,0.416,0.000,0.000,107.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-296.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,296.280,-286.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-196.884,-89.397,-196.884,89.397,-8.965,-1.034,0.000,0.000,0.000,296.280,0.000,201.331,78.647,58.985,0.000,18.213,0.000,0.000,0.219,0.000,0.000,45.267,0.000,0.000,156.064,137.632,78.647,58.985,0.000,18.213,0.000,0.000,0.219,0.000,0.000,45.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.845,0.000,0.000,0.000,0.000,0.000,124.295
B1012,2909.469,2915.940,11637.876,11637.876,581.000,0.000,1749.002,753.112,564.834,0.000,121.355,0.000,0.000,1.292,0.000,0.000,308.408,0.000,0.000,1440.594,1317.946,753.112,564.834,0.000,121.355,0.000,0.000,1.292,0.000,0.000,308.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-846.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,846.835,-818.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-587.614,-231.040,-587.614,231.040,-26.812,-1.369,0.000,0.000,0.000,846.835,0.000,454.581,150.827,113.120,0.000,56.470,0.000,0.000,0.743,0.000,0.000,133.421,0.000,0.000,321.160,263.947,150.827,113.120,0.000,56.470,0.000,0.000,0.743,0.000,0.000,133.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,366.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.567,0.000,0.000,0.000,0.000,0.000,366.350
B1013,7538.298,5037.270,35178.724,35178.724,1758.000,0.000,5169.488,2276.491,1707.368,0.000,334.943,0.000,0.000,3.983,0.000,0.000,846.703,0.000,0.000,4322.786,3983.860,2276.491,1707.368,0.000,334.943,0.000,0.000,3.983,0.000,0.000,846.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2324.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2324.898,-2248.058,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1624.323,-623.734,-1624.323,623.734,-74.765,-2.076,0.000,0.000,0.000,2324.898,0.000,1290.471,455.916,341.937,0.000,144.433,0.000,0.000,2.090,0.000,0.000,346.094,0.000,0.000,944.376,797.853,455.916,341.937,0.000,144.433,0.000,0.000,2.090,0.000,0.000,346.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,950.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,279.671,0.000,0.000,0.000,0.000,0.000,950.315
B1014,2373.552,4747.110,9494.209,9494.209,474.000,0.000,1501.888,614.391,460.793,0.000,110.743,0.000,0.000,1.324,0.000,0.000,314.637,0.000,0.000,1187.251,1075.184,614.391,460.793,0.000,110.743,0.000,0.000,1.324,0.000,0.000,314.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-863.938,0.000,0.000,0.000,0.000,0.000,0.000,0.000,863.938,-838.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-534.979,-303.092,-534.979,303.092,-24.043,-1.825,0.000,0.000,0.000,863.938,0.000,408.130,123.045,92.284,0.000,54.282,0.000,0.000,0.746,0.000,0.000,137.774,0.000,0.000,270.356,215.329,123.045,92.284,0.000,54.282,0.000,0.000,0.746,0.000,0.000,137.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,378.303,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,173.370,0.000,0.000,0.000,0.000,0.000,378.303
B1015,3243.630,4347.310,12974.521,12974.521,648.000,0.000,1929.055,839.609,629.707,0.000,127.918,0.000,0.000,1.370,0.000,0.000,330.450,0.000,0.000,1598.604,1469.316,839.609,629.707,0.000,127.918,0.000,0.000,1.370,0.000,0.000,330.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-907.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,907.359,-877.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-619.592,-257.573,-619.592,257.573,-28.456,-1.738,0.000,0.000,0.000,907.359,0.000,486.860,168.150,126.112,0.000,55.793,0.000,0.000,0.722,0.000,0.000,136.082,0.000,0.000,350.778,294.262,168.150,126.112,0.000,55.793,0.000,0.000,0.722,0.000,0.000,136.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,373.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.913,0.000,0.000,0.000,0.000,0.000,373.657
B1016,2755.744,1839.700,11022.976,11022.976,551.000,0.000,1726.782,713.321,534.990,0.000,139.726,0.000,0.000,1.140,0.000,0.000,337.604,0.000,0.000,1389.177,1248.311,713.321,534.990,0.000,139.726,0.000,0.000,1.140,0.000,0.000,337.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-927.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,927.002,-895.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-676.670,-218.897,-676.670,218.897,-30.691,-0.744,0.000,0.000,0.000,927.002,0.000,457.182,142.858,107.143,0.000,63.097,0.000,0.000,0.657,0.000,0.000,143.428,0.000,0.000,313.755,250.001,142.858,107.143,0.000,63.097,0.000,0.000,0.657,0.000,0.000,143.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,393.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.880,0.000,0.000,0.000,0.000,0.000,393.827
B1017,1103.992,2144.560,4415.966,4415.966,198.000,0.000,1037.526,452.279,180.912,0.000,83.139,0.000,128.145,0.846,0.000,0.000,192.205,0.000,0.000,845.321,633.191,452.279,180.912,0.000,83.139,0.000,128.145,0.846,0.000,0.000,192.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-527.760,0.000,0.000,0.000,0.000,0.000,0.000,0.000,527.760,-508.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-405.976,-102.084,-405.976,102.084,-18.455,-1.245,0.000,0.000,0.000,527.760,0.000,280.606,107.308,42.923,0.000,34.818,0.000,21.640,0.460,0.000,0.000,74.715,0.000,0.000,207.084,150.231,107.308,42.923,0.000,34.818,0.000,21.640,0.460,0.000,0.000,74.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,205.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.822,0.000,0.000,0.000,0.000,0.000,205.155
B1018,1497.921,1997.170,5991.684,5991.684,299.000,0.000,921.516,387.735,290.801,0.000,69.792,0.000,0.000,0.671,0.000,0.000,172.517,0.000,0.000,748.999,678.536,387.735,290.801,0.000,69.792,0.000,0.000,0.671,0.000,0.000,172.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-473.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,473.701,-457.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-338.235,-118.956,-338.235,118.956,-15.469,-1.041,0.000,0.000,0.000,473.701,0.000,236.873,77.652,58.239,0.000,30.065,0.000,0.000,0.361,0.000,0.000,70.556,0.000,0.000,166.317,135.891,77.652,58.239,0.000,30.065,0.000,0.000,0.361,0.000,0.000,70.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,193.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.385,0.000,0.000,0.000,0.000,0.000,193.735
B1019,601.213,801.630,3206.470,3206.470,288.000,0.000,434.055,116.763,110.315,0.000,40.579,0.000,0.000,0.388,66.048,0.000,99.962,0.000,0.000,268.045,227.077,116.763,110.315,0.000,40.579,0.000,0.000,0.388,66.048,0.000,99.962,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-274.478,0.000,0.000,0.000,0.000,59.443,54.246,0.000,274.478,-265.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-195.812,-69.603,-195.812,69.603,-8.536,-0.527,0.000,0.000,59.443,274.478,0.000,117.842,23.483,22.510,0.000,19.005,0.000,0.000,0.223,13.696,0.000,41.452,0.000,0.000,64.262,45.993,23.483,22.510,0.000,19.005,0.000,0.000,0.223,13.696,0.000,41.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.326,11.323,0.000,113.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.432,0.000,0.000,0.000,0.000,12.326,113.821
B1020,4035.365,4035.360,16141.459,16141.459,1291.000,0.000,1807.586,465.380,718.014,0.000,173.705,0.000,0.000,2.004,0.000,0.000,448.482,0.000,0.000,1359.103,1183.394,465.380,718.014,0.000,173.705,0.000,0.000,2.004,0.000,0.000,448.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1231.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1231.454,-1192.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-837.830,-354.715,-837.830,354.715,-37.130,-1.779,0.000,0.000,0.000,1231.454,0.000,497.136,91.522,141.205,0.000,76.777,0.000,0.000,1.065,0.000,0.000,186.567,0.000,0.000,310.569,232.728,91.522,141.205,0.000,76.777,0.000,0.000,1.065,0.000,0.000,186.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,512.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.365,0.000,0.000,0.000,0.000,0.000,512.281
B1021,1030.959,2061.920,6185.755,6185.755,0.000,0.000,188.004,0.000,188.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,188.004,188.004,0.000,188.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.836,0.000,27.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.836,27.836,0.000,27.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1022,882.340,1747.760,3529.362,3529.362,137.000,0.000,484.736,28.432,140.736,0.000,33.312,0.000,0.000,0.440,191.825,0.000,89.991,0.000,0.000,202.919,169.168,28.432,140.736,0.000,33.312,0.000,0.000,0.440,191.825,0.000,89.991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-247.100,0.000,0.000,0.000,0.000,172.643,167.101,0.000,247.100,-238.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-160.468,-78.461,-160.468,78.461,-7.204,-0.966,0.000,0.000,172.643,247.100,0.000,144.540,6.035,29.874,0.000,14.596,0.000,0.000,0.205,60.234,0.000,37.448,0.000,0.000,50.711,35.909,6.035,29.874,0.000,14.596,0.000,0.000,0.205,60.234,0.000,37.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.211,49.249,0.000,102.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.160,0.000,0.000,0.000,0.000,54.211,102.825
B1023,11.880,47.520,95.041,95.041,0.000,0.000,2.889,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.889,2.889,0.000,2.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.000,0.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,0.428,0.000,0.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1024,649.525,649.520,3247.623,3247.623,162.000,0.000,491.799,210.161,157.621,0.000,36.494,0.000,0.000,0.284,0.000,0.000,87.240,0.000,0.000,404.559,367.781,210.161,157.621,0.000,36.494,0.000,0.000,0.284,0.000,0.000,87.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-239.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239.546,-231.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-176.562,-54.627,-176.562,54.627,-7.961,-0.396,0.000,0.000,0.000,239.546,0.000,129.113,42.089,31.567,0.000,17.054,0.000,0.000,0.172,0.000,0.000,38.231,0.000,0.000,90.882,73.656,42.089,31.567,0.000,17.054,0.000,0.000,0.172,0.000,0.000,38.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.127,0.000,0.000,0.000,0.000,0.000,104.976
B1025,7047.086,5616.540,33826.011,33826.011,1691.000,0.000,4999.896,2188.954,1641.716,0.000,333.865,0.000,0.000,4.064,0.000,0.000,831.297,0.000,0.000,4168.599,3830.670,2188.954,1641.716,0.000,333.865,0.000,0.000,4.064,0.000,0.000,831.297,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2282.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2282.596,-2206.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1618.746,-587.304,-1618.746,587.304,-74.171,-2.376,0.000,0.000,0.000,2282.596,0.000,1249.781,438.385,328.789,0.000,142.633,0.000,0.000,2.129,0.000,0.000,337.845,0.000,0.000,911.936,767.174,438.385,328.789,0.000,142.633,0.000,0.000,2.129,0.000,0.000,337.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,927.664,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,261.621,0.000,0.000,0.000,0.000,0.000,927.664
B1026,7335.383,7268.840,29341.531,29341.531,2347.000,0.000,3298.235,845.955,1305.188,0.000,319.922,0.000,0.000,4.213,0.000,0.000,822.957,0.000,0.000,2475.278,2151.143,845.955,1305.188,0.000,319.922,0.000,0.000,4.213,0.000,0.000,822.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2259.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2259.697,-2188.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1543.603,-644.808,-1543.603,644.808,-68.443,-2.843,0.000,0.000,0.000,2259.697,0.000,922.455,166.366,256.680,0.000,146.186,0.000,0.000,2.322,0.000,0.000,350.901,0.000,0.000,571.554,423.046,166.366,256.680,0.000,146.186,0.000,0.000,2.322,0.000,0.000,350.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,963.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,278.783,0.000,0.000,0.000,0.000,0.000,963.512
